UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,Fire Alarm
1654746899,19.6,48.82,1096,502,12844,19451,938.872,1.89,1.96,13,2.027,0.046,13568,1
1654750162,13.715,47.28,1235,435,12874,19430,938.764,1.31,1.36,8.98,1.401,0.032,16831,1
1654714580,27.47,41.88,221,481,12751,20502,937.319,1.86,1.94,12.84,2.002,0.045,2393,0
1655124775,22.27,39.95,69,403,12833,20698,937.535,1.87,1.94,12.88,2.008,0.045,467,0
1654778037,26.84,48.16,1051,400,12901,19468,938.774,2.04,2.12,14.03,2.188,0.049,16694,1
1654761733,11.33,56.46,11,400,12712,19732,939.849,0.08,0.1,0.5,0.111,0.022,390,0
1654717241,51.41,24.19,60000,15259,11117,16020,936.83,3413.37,3902.49,22598.07,4089.35,428.43,5054,0
1654746266,20.851,49.87,1074,554,12829,19458,938.887,1.92,2,13.24,2.064,0.047,12935,1
1654770337,20.5,53.25,346,400,13071,19923,939.271,0.52,0.54,3.6,0.561,0.013,8994,1
1654712295,29.94,38.76,10,400,12870,20775,937.592,2.14,2.22,14.73,2.297,0.052,108,0
1655124423,25.352,40.57,31,432,12851,20754,937.588,1.97,2.05,13.58,2.117,0.048,115,0
1655125605,-9.214,41.46,74,400,12789,20647,937.472,1.6,1.66,10.99,1.714,0.039,1297,0
1655127236,20.675,42.2,162,410,12775,20548,937.407,1.81,1.88,12.46,1.943,0.044,2928,0
1654764013,20.67,46.85,84,400,13190,20090,939.653,0.96,1,6.63,1.035,0.023,2670,0
1655128877,17.629,17.94,29188,684,12659,18805,936.894,0.74,0.76,5.06,0.79,0.018,4569,0
1654735907,16.684,52.05,73,400,13200,20101,939.62,0.93,0.96,6.38,0.995,0.022,2576,0
1654763238,18.86,49.13,69,400,13119,19983,939.631,0.67,0.69,4.59,0.716,0.016,1895,0
1654713324,26.85,44.14,108,400,12775,20630,937.493,1.79,1.86,12.32,1.921,0.043,1137,0
1654750877,16.341,47.43,1157,407,12902,19448,938.743,1.35,1.41,9.32,1.453,0.033,17546,1
1654742508,-5.226,54.75,390,400,13042,19878,939.269,0.38,0.39,2.59,0.403,0.009,9177,1
1655129471,-18.615,19.22,60000,10154,11366,16471,936.808,7255.55,15485.54,29969.28,17291.812,7890.227,5163,0
1655128669,20.791,27.02,12273,447,12794,19182,936.884,0.59,0.61,4.05,0.632,0.014,4361,0
1654751911,20.243,52.2,1220,401,12912,19421,938.718,1.76,1.82,12.08,1.884,0.043,18580,1
1654714389,28.7,41.74,108,400,12792,20616,937.326,1.71,1.78,11.78,1.838,0.042,2202,0
1654770379,18.37,57.51,369,400,13056,19890,939.26,0.38,0.4,2.62,0.409,0.009,9036,1
1654735236,23.344,47.66,66,400,13118,19983,939.643,0.57,0.59,3.91,0.609,0.014,1905,0
1654746226,20.84,53.13,1096,550,12836,19456,938.919,2.29,2.37,15.73,2.453,0.055,12895,1
1655129915,-4.264,13.72,1057,400,13717,20396,936.681,0.74,0.77,5.12,0.798,0.018,5607,0
1654755101,-9.588,53.57,1348,405,12957,19391,938.714,1.94,2.02,13.36,2.083,0.047,21770,1
1654714613,27.91,45.73,153,416,12778,20563,937.339,1.9,1.97,13.05,2.035,0.046,2426,0
1654734987,25.111,52.51,0,400,13160,20062,939.606,0.84,0.88,5.8,0.904,0.02,1656,0
1655124327,21.16,44.86,11,426,12864,20771,937.584,2.01,2.09,13.87,2.162,0.049,19,0
1654762550,16.88,49.55,3,400,13074,19962,939.749,0.36,0.37,2.48,0.387,0.009,1207,0
1654783053,24.48,53.65,1392,408,12955,19387,938.717,2.21,2.3,15.22,2.373,0.054,21710,1
1654749783,12.739,48.35,1061,400,12890,19453,938.757,1.64,1.7,11.27,1.757,0.04,16452,1
1655126163,-4.252,43.14,177,438,12768,20538,937.411,1.82,1.89,12.54,1.956,0.044,1855,0
1654775004,24.83,51.88,1107,520,12842,19454,938.861,2.13,2.22,14.69,2.291,0.052,13661,1
1654740066,-6.205,50.09,198,400,13151,20063,939.603,0.66,0.68,4.52,0.706,0.016,6735,1
1654748043,14.286,48.19,1113,460,12863,19440,938.901,1.6,1.66,10.99,1.714,0.039,14712,1
1654733350,20.277,50.27,0,406,12489,19451,939.752,0.41,1.72,0,1.987,1.265,19,0
1654763729,20.37,47.01,12,400,13208,20142,939.613,0.96,0.99,6.58,1.025,0.023,2386,0
1654736075,14.718,47.66,121,400,13171,20060,939.627,1.01,1.05,6.98,1.088,0.025,2744,0
1654766790,19.75,54.25,24,400,13248,20212,939.714,2.51,2.61,17.27,2.693,0.061,5447,1
1654764036,18.41,51.18,94,400,13189,20078,939.646,1.08,1.13,7.46,1.164,0.026,2693,0
1655124523,27.067,40.06,56,417,12843,20727,937.547,2.2,2.29,15.14,2.361,0.053,215,0
1655124349,22.361,38.74,14,422,12869,20775,937.584,1.87,1.94,12.85,2.004,0.045,41,0
1654763835,20.37,47.75,6,400,13219,20166,939.613,1.07,1.12,7.39,1.152,0.026,2492,0
1654734801,26.104,55.83,12,400,13102,19989,939.717,0.52,0.54,3.59,0.559,0.013,1470,0
1654779551,27.12,47.37,1199,400,12912,19439,938.706,1.7,1.77,11.71,1.826,0.041,18208,1
1654715905,25.06,42.11,0,400,13449,21286,937.39,2.11,2.19,14.51,2.262,0.051,3718,0
1655126949,11.795,47.05,162,438,12767,20558,937.351,1.82,1.89,12.51,1.951,0.044,2641,0
1654744967,13.302,53.47,1084,611,12813,19462,939.049,1.79,1.85,12.29,1.916,0.043,11636,1
1654716744,54.11,20.99,46062,906,12551,18535,936.909,0.83,0.86,5.7,0.889,0.02,4557,0
1654734728,26.408,54.61,36,400,13092,19975,939.672,0.51,0.53,3.49,0.544,0.012,1397,0
1655125918,-5.307,40.96,96,400,12784,20621,937.443,1.93,2,13.25,2.066,0.047,1610,0
1654785413,26.57,48.42,1216,400,13043,19436,938.753,2.07,2.15,14.23,2.219,0.05,24070,1
1654753504,14.861,47.28,923,400,13027,19491,938.751,2.18,2.27,15.02,2.343,0.053,20173,1
1654736275,12.29,52.25,138,400,13172,20038,939.63,0.8,0.83,5.49,0.855,0.019,2944,0
1655128281,15.306,73.52,1417,400,13352,20283,937.078,0.92,0.96,6.35,0.99,0.022,3973,0
1654782457,24.41,53.68,1325,406,12951,19388,938.709,1.95,2.03,13.42,2.093,0.047,21114,1
1654737695,-4.086,52.88,106,400,13220,20105,939.654,2.22,2.31,15.29,2.384,0.054,4364,1
1654763693,17.62,53.51,21,400,13200,20143,939.569,1.09,1.13,7.47,1.166,0.026,2350,0
1654771911,23.51,54.96,921,671,12789,19502,939.093,2.23,2.32,15.36,2.395,0.054,10568,1
1654778054,25.98,47.17,1212,431,12875,19425,938.75,1.8,1.87,12.36,1.927,0.044,16711,1
1654716680,51.99,21.25,25510,666,12680,18856,936.925,0.79,0.83,5.47,0.853,0.019,4493,0
1654741654,-4.539,53.24,312,400,13110,19948,939.373,0.34,0.36,2.37,0.369,0.008,8323,1
1654735388,22.05,53.79,38,400,13129,20016,939.644,0.6,0.63,4.16,0.649,0.015,2057,0
1654712532,29.62,39.72,43,400,12834,20736,937.585,2.13,2.22,14.69,2.29,0.052,345,0
1654737567,-2.89,49.23,129,400,13212,20093,939.649,2.14,2.22,14.72,2.295,0.052,4236,1
1654745233,15.892,47.35,1109,605,12809,19447,939.03,2.09,2.17,14.37,2.24,0.051,11902,1
1654746894,19.618,51.68,1090,493,12854,19456,938.867,1.96,2.04,13.52,2.108,0.048,13563,1
1654716214,28.39,58.6,2270,400,13388,20052,936.969,0.71,0.74,4.91,0.766,0.017,4027,0
1654712915,26.51,46.17,73,454,12775,20681,937.553,2.35,2.44,16.15,2.519,0.057,728,0
1655126497,-4.787,43.6,127,400,12793,20590,937.33,1.69,1.75,11.62,1.812,0.041,2189,0
1654735954,16.143,46.39,79,400,13191,20085,939.65,0.94,0.97,6.46,1.007,0.023,2623,0
1655129613,-21.997,11.18,53510,484,12779,18468,936.72,16.38,18.23,109.64,19.033,1.58,5305,0
1655128506,19.307,37.53,8614,400,12929,19412,936.856,0.37,0.38,2.54,0.395,0.009,4198,0
1654763215,16.56,53.53,70,400,13118,19984,939.592,1.03,1.07,7.07,1.103,0.025,1872,0
1654743518,-1.629,50.26,887,703,12772,19504,939.064,2.22,2.3,15.26,2.379,0.054,10187,1
1654734805,26.086,55.79,0,400,13128,20023,939.705,0.59,0.61,4.06,0.633,0.014,1474,0
1655128177,13.735,42.43,168,400,13177,20989,937.015,1.9,1.97,13.05,2.036,0.046,3869,0
1654784389,26.36,50.48,1316,400,12975,19403,938.706,1.79,1.86,12.33,1.923,0.043,23046,1
1655128097,12.819,44.08,0,400,13402,21195,937.403,2.07,2.15,14.26,2.224,0.05,3789,0
1654770302,20.99,50.8,363,400,13059,19900,939.26,0.49,0.51,3.38,0.527,0.012,8959,1
1654733363,20.462,51.77,11,440,12479,19515,939.762,0.12,0.42,0.1,0.487,0.291,32,0
1655127361,20.448,42.19,209,477,12751,20513,937.357,1.46,1.51,10.03,1.564,0.035,3053,0
1655129517,-20.302,13.27,60000,15526,11103,16414,936.742,7344.01,11781.83,40114.68,12847.316,4208.012,5209,0
1655125869,-6.003,45.89,89,403,12782,20632,937.424,1.77,1.84,12.16,1.896,0.043,1561,0
1654717822,47.49,15.5,1283,400,13683,20351,936.655,0.63,0.66,4.34,0.677,0.015,5635,0
1654763206,16.82,51.72,88,400,13107,19969,939.596,0.79,0.82,5.44,0.848,0.019,1863,0
1655125703,-8.413,47.28,103,407,12781,20631,937.456,1.78,1.85,12.28,1.915,0.043,1395,0
1654733391,20.853,54.14,4,406,12536,19627,939.719,0.08,0.32,0.01,0.364,0.223,60,0
1655126946,11.654,46.02,169,449,12764,20556,937.353,1.8,1.87,12.41,1.935,0.044,2638,0
1655125322,-4.517,41.43,96,424,12770,20660,937.521,2.09,2.17,14.36,2.239,0.051,1014,0
1654736863,4.985,58.64,318,400,13112,19895,939.672,1.37,1.43,9.45,1.473,0.033,3532,1
1654713923,26.77,43.91,107,411,12773,20618,937.417,1.81,1.88,12.43,1.938,0.044,1736,0
1654785611,26.96,47.14,1233,400,13013,19424,938.763,2.28,2.37,15.69,2.447,0.055,24268,1
1654783553,26.57,49.12,1343,401,12973,19389,938.7,1.91,1.99,13.17,2.054,0.046,22210,1
1654746470,20.719,53.29,1130,539,12837,19453,938.915,2.23,2.32,15.36,2.395,0.054,13139,1
1654768525,18.64,55.48,242,400,13128,20015,939.496,0.53,0.55,3.63,0.566,0.013,7182,1
1654733576,23.11,50.31,1,400,12633,19704,939.816,0.1,0.19,0.5,0.208,0.082,245,0
1654734790,26.153,54.77,33,400,13096,19976,939.7,0.55,0.57,3.78,0.589,0.013,1459,0
1654734106,26.722,50.16,28,400,12931,19872,939.765,0.24,0.25,1.68,0.262,0.006,775,0
1654734258,27.056,51.59,0,400,13017,19930,939.761,0.27,0.29,1.89,0.295,0.007,927,0
1654733469,21.872,49.76,8,420,12565,19660,939.806,0,0,0,0.003,0.002,138,0
1655129949,0.568,15.8,1030,400,13686,20406,936.719,0.58,0.6,3.96,0.618,0.014,5641,0
1654735067,24.595,48.44,26,400,13127,20024,939.605,0.81,0.84,5.58,0.87,0.02,1736,0
1655125372,-6.243,40.88,80,400,12788,20665,937.511,1.96,2.03,13.46,2.098,0.047,1064,0
1654748525,12.656,47.9,1071,419,12873,19452,938.795,2.15,2.24,14.82,2.311,0.052,15194,1
1654763438,17.79,48.96,28,400,13129,20027,939.614,0.85,0.88,5.86,0.914,0.021,2095,0
1654780732,26.61,49.19,1197,400,12929,19437,938.686,1.77,1.84,12.17,1.898,0.043,19389,1
1654716105,24.38,48.84,88,400,13276,21063,937.018,1.73,1.79,11.88,1.852,0.042,3918,0
1654714947,26.35,46.83,158,431,12768,20563,937.347,1.42,1.48,9.78,1.525,0.034,2760,0
1655125623,-9.131,42.75,71,410,12772,20643,937.483,1.65,1.72,11.37,1.773,0.04,1315,0
1654762563,14.87,51.74,30,400,13055,19932,939.753,0.37,0.39,2.56,0.399,0.009,1220,0
1654767077,20.22,51.45,48,400,13240,20207,939.692,2.41,2.5,16.57,2.585,0.058,5734,1
1654738549,-8.989,54.89,0,400,13266,20213,939.694,2.18,2.27,15.01,2.341,0.053,5218,1
1654734126,26.783,57.06,8,400,12957,19889,939.789,0.13,0.14,0.92,0.143,0.003,795,0
1654773289,26.33,49.85,1067,587,12822,19472,939.058,2.25,2.34,15.47,2.412,0.054,11946,1
1655128244,14.705,60.6,534,400,13036,20609,937.074,1.21,1.26,8.33,1.298,0.029,3936,0
1654735987,15.758,51.33,58,400,13201,20112,939.661,1.01,1.05,6.98,1.088,0.025,2656,0
1654716477,42.56,27.98,3447,400,13095,19745,936.871,0.71,0.74,4.88,0.76,0.017,4290,0
1654716737,56.04,19.17,42013,845,12582,18606,936.901,1.17,1.22,8.05,1.255,0.028,4550,0
1654733871,25.613,49.98,10,400,12817,19799,939.809,0.23,0.24,1.62,0.252,0.006,540,0
1655129161,1.039,29.77,56910,1073,12461,18407,936.854,64.81,67.34,446.07,69.559,1.571,4853,0
1654781088,26.4,50.81,1184,400,12932,19434,938.71,1.68,1.75,11.58,1.806,0.041,19745,1
1655127090,17.612,49.13,161,425,12777,20562,937.38,1.47,1.53,10.14,1.581,0.036,2782,0
1654716061,26.94,41.22,189,400,13178,20970,937.035,1.79,1.86,12.29,1.917,0.043,3874,0
1655124424,25.382,41.29,43,445,12843,20744,937.586,1.91,1.98,13.14,2.05,0.046,116,0
1655129636,-21.977,11.54,53510,558,12736,18462,936.711,7.42,8.25,49.69,8.609,0.706,5328,0
1654785835,26.61,48.89,1289,400,12985,19398,938.789,1.89,1.96,13,2.028,0.046,24492,1
1654784865,25.92,53.56,1331,400,12982,19402,938.703,1.77,1.84,12.19,1.901,0.043,23522,1
1654713938,25.99,47.35,97,408,12776,20624,937.395,1.75,1.82,12.04,1.877,0.042,1751,0
1655129999,8.928,16.25,628,400,13749,20567,936.685,0.53,0.55,3.64,0.568,0.013,5691,0
1655125051,8.687,46.95,48,411,12797,20714,937.534,2.15,2.23,14.79,2.306,0.052,743,0
1654712878,28.87,41.72,81,448,12786,20667,937.507,2.5,2.6,17.23,2.687,0.061,691,0
1654763537,19.75,48.36,0,400,13198,20128,939.622,0.96,1,6.61,1.03,0.023,2194,0
1654737066,2.546,48.81,239,400,13165,19986,939.688,1.53,1.59,10.54,1.643,0.037,3735,1
1654771321,23.41,57.81,766,712,12777,19546,939.156,2.55,2.65,17.56,2.738,0.062,9978,1
1655128352,16.565,60.76,2492,400,13353,19994,936.924,1.01,1.05,6.96,1.086,0.025,4044,0
1654763778,20.3,47.69,36,400,13209,20126,939.626,1.17,1.21,8.02,1.251,0.028,2435,0
1654716075,27.25,40.08,170,400,13206,20978,937.062,1.92,1.99,13.21,2.06,0.047,3888,0
1655128364,16.788,53.91,2746,400,13313,19937,936.945,0.77,0.8,5.27,0.823,0.019,4056,0
1655127223,20.561,43.07,169,410,12779,20560,937.409,1.81,1.88,12.49,1.947,0.044,2915,0
1654764169,19.54,52.58,96,400,13192,20075,939.656,0.96,1,6.6,1.029,0.023,2826,0
1655126773,3.345,47.71,164,438,12772,20563,937.316,1.99,2.07,13.72,2.14,0.048,2465,0
1655125971,-4.679,41.3,84,400,12791,20636,937.4,1.76,1.82,12.09,1.885,0.043,1663,0
1654714385,28.6,42.02,124,400,12790,20609,937.334,1.66,1.72,11.41,1.78,0.04,2198,0
1654716839,51.76,14.21,1132,400,13298,20336,936.831,0.99,1.03,6.8,1.06,0.024,4652,0
1654713358,28.56,42.35,107,400,12785,20628,937.492,1.82,1.89,12.54,1.956,0.044,1171,0
1654734355,27.123,56.92,12,400,13027,19931,939.75,0.24,0.25,1.64,0.255,0.006,1024,0
1654716128,27.81,61.92,596,400,13115,20553,937.065,1.15,1.19,7.9,1.232,0.028,3941,0
1654736012,15.465,46.08,98,400,13191,20083,939.659,1.05,1.09,7.22,1.126,0.025,2681,0
1654715072,26.12,47.86,183,424,12775,20540,937.408,1.68,1.74,11.55,1.802,0.041,2885,0
1655124801,21.231,46.1,65,409,12828,20698,937.545,1.97,2.05,13.56,2.114,0.048,493,0
1655126682,-0.467,43.09,193,441,12767,20528,937.335,1.86,1.93,12.78,1.992,0.045,2374,0
1654714291,26.13,46.84,129,410,12786,20592,937.363,1.64,1.7,11.29,1.761,0.04,2104,0
1654904134,33.53,17.03,0,400,13375,21094,930.929,1.09,1.13,7.49,1.168,0.026,1129,1
1654742670,-5.104,58.73,608,539,12872,19655,939.236,2.26,2.35,15.57,2.428,0.055,9339,1
1654735139,24.088,53.47,64,400,13113,19993,939.647,0.69,0.71,4.73,0.738,0.017,1808,0
1655126260,-4.761,42.7,126,400,12787,20597,937.351,1.77,1.83,12.15,1.895,0.043,1952,0
1655127125,18.689,45.57,180,441,12765,20536,937.402,1.53,1.59,10.56,1.646,0.037,2817,0
1654734804,26.09,56.23,4,400,13121,20015,939.705,0.57,0.59,3.9,0.608,0.014,1473,0
1654740925,-4.129,56.68,285,400,13113,19974,939.468,0.28,0.29,1.94,0.302,0.007,7594,1
1655129433,-16.868,19,60000,25788,10856,15672,936.769,10767.07,19818.83,52416.6,21879.773,8640.242,5125,0
1654716865,47.87,15.78,506,400,13399,20642,936.84,0.77,0.8,5.32,0.83,0.019,4678,0
1654903774,39.23,14.45,0,1418,12850,20734,930.862,1.05,1.09,7.25,1.13,0.026,769,1
1654765271,22.56,46.8,157,400,13212,20059,939.669,2.25,2.34,15.48,2.413,0.055,3928,1
1654714930,28.75,42.4,149,418,12780,20568,937.35,2.12,2.2,14.61,2.278,0.051,2743,0
1654733878,25.657,51.04,34,400,12799,19786,939.82,0.24,0.25,1.65,0.257,0.006,547,0
1654745168,15.292,47.71,1063,605,12815,19464,939.066,2.01,2.08,13.81,2.154,0.049,11837,1
1654770806,22.7,56.79,642,537,12871,19619,939.19,2.84,2.95,19.55,3.049,0.069,9463,1
1655129869,-9.765,12.75,1915,400,13607,20191,936.699,0.71,0.74,4.92,0.767,0.017,5561,0
1654714191,27.6,47.14,108,400,12796,20608,937.358,1.93,2.01,13.28,2.071,0.047,2004,0
1654764308,21.15,45.56,149,400,13150,20012,939.619,0.9,0.93,6.17,0.962,0.022,2965,0
1654712191,27.27,43.98,28,456,12860,20751,937.601,2.26,2.35,15.58,2.429,0.055,4,0
1654714254,28.02,44.51,138,400,12790,20580,937.346,2.04,2.12,14.04,2.189,0.049,2067,0
1654762553,16.95,49.22,5,400,13074,19960,939.757,0.42,0.43,2.86,0.446,0.01,1210,0
1654763123,18.69,49.36,37,400,13131,20009,939.611,0.73,0.76,5.02,0.783,0.018,1780,0
1654713044,26.2,46.97,128,422,12775,20622,937.564,1.92,1.99,13.19,2.057,0.046,857,0
1654780417,24.49,53.68,1184,403,12917,19427,938.702,2.21,2.29,15.18,2.368,0.053,19074,1
1654903055,21.81,52.44,0,1448,12942,20036,931.187,10356.99,15075.03,60442.71,16275.758,4439.094,50,1
1654713915,28.93,41.14,89,400,12785,20634,937.405,1.73,1.79,11.88,1.853,0.042,1728,0
1654716045,24.44,46.56,39,400,13253,21115,937.074,1.88,1.95,12.95,2.019,0.046,3858,0
1655128091,12.763,43.46,0,400,13399,21198,937.416,2.16,2.24,14.84,2.315,0.052,3783,0
1654767210,19.61,55.29,20,400,13255,20249,939.664,2.56,2.66,17.63,2.749,0.062,5867,1
1654765375,22.14,49.03,134,400,13218,20085,939.697,1.66,1.73,11.45,1.786,0.04,4032,1
1654717029,45.62,26.81,29837,527,12755,18840,936.81,23.65,24.57,162.8,25.386,0.573,4842,0
1655124651,25.999,39.81,46,400,12838,20734,937.584,2.07,2.16,14.28,2.227,0.05,343,0
1655124593,26.887,39.53,23,400,12842,20752,937.577,1.96,2.03,13.48,2.101,0.047,285,0
1654712425,27.43,43.19,70,430,12834,20718,937.584,2.1,2.18,14.47,2.256,0.051,238,0
1654734273,27.074,49.89,11,400,13018,19929,939.745,0.3,0.31,2.07,0.322,0.007,942,0
1654717890,44.88,16.73,699,400,13703,20497,936.695,0.78,0.81,5.33,0.832,0.019,5703,0
1655125887,-5.738,47.71,90,400,12780,20630,937.433,1.99,2.07,13.73,2.14,0.048,1579,0
1654713815,26.09,47.03,104,414,12780,20615,937.436,1.64,1.7,11.29,1.76,0.04,1628,0
1654743156,-3.8,51.6,791,959,12649,19549,939.145,2.32,2.41,15.99,2.493,0.056,9825,1
1654765907,21.56,52.83,30,400,13273,20186,939.676,2.1,2.18,14.44,2.252,0.051,4564,1
1654748224,13.561,48.07,1124,448,12866,19448,938.801,1.94,2.01,13.34,2.081,0.047,14893,1
1655126256,-4.739,43.95,127,400,12797,20594,937.366,1.73,1.8,11.94,1.862,0.042,1948,0
1654740293,-5.445,54.48,206,400,13153,20054,939.586,0.54,0.56,3.68,0.574,0.013,6962,1
1655125867,-6.033,45.3,80,401,12784,20640,937.422,1.79,1.86,12.33,1.923,0.043,1559,0
1655125133,4.275,40.57,86,408,12784,20668,937.554,2,2.08,13.78,2.149,0.049,825,0
1654717770,49.03,14.66,1256,400,13705,20347,936.669,0.81,0.84,5.54,0.865,0.02,5583,0
1654735459,21.396,50.07,0,400,13168,20073,939.645,1.03,1.08,7.12,1.111,0.025,2128,0
1655128961,13.978,14.25,1021,400,13307,20360,936.839,1,1.03,6.85,1.069,0.024,4653,0
1654735545,20.566,49.73,11,400,13191,20113,939.599,0.83,0.86,5.72,0.892,0.02,2214,0
1654717565,57.88,11.12,10628,400,13185,19330,936.706,22.49,23.36,154.76,24.133,0.545,5378,0
1654716805,54.81,12.94,18340,522,12746,18975,936.863,1.01,1.05,6.98,1.089,0.025,4618,0
1654741735,-4.643,50.53,341,400,13085,19921,939.386,0.36,0.37,2.45,0.383,0.009,8404,1
1654767805,19.23,54.48,194,400,13153,20061,939.632,1.07,1.11,7.36,1.147,0.026,6462,1
1654764041,18.23,52,100,400,13189,20080,939.635,1.06,1.1,7.32,1.141,0.026,2698,0
1654715278,28.36,43.82,198,423,12781,20522,937.357,1.65,1.72,11.37,1.773,0.04,3091,0
1654740885,-4.16,51.14,264,400,13132,19996,939.465,0.4,0.41,2.75,0.428,0.01,7554,1
1654762256,12.85,57.41,15,400,13000,19911,939.75,0.14,0.14,0.95,0.148,0.003,913,0
1654714201,28.46,42.41,134,403,12789,20593,937.353,1.56,1.62,10.76,1.678,0.038,2014,0
1655129401,-15.183,22.15,60000,15198,11119,15870,936.812,4355.44,7016.92,23716.1,7654.613,2524.314,5093,0
1654741589,-4.457,56.72,318,400,13102,19945,939.428,0.37,0.38,2.51,0.392,0.009,8258,1
1655127497,18.3,48.47,206,429,12767,20516,937.365,1.75,1.82,12.03,1.875,0.042,3189,0
1654761840,11.78,55.01,11,400,12776,19772,939.815,0.24,0.25,1.67,0.261,0.006,497,0
1654762833,17.86,49.81,6,400,13117,20012,939.716,0.58,0.61,4.02,0.627,0.014,1490,0
1654762032,14.2,54.7,0,400,12922,19879,939.793,0.16,0.17,1.11,0.173,0.004,689,0
1654745303,16.51,47.63,1159,619,12802,19433,939.053,2.14,2.22,14.71,2.293,0.052,11972,1
1654761910,11.7,57.02,0,400,12822,19807,939.832,0.33,0.36,2.22,0.37,0.023,567,0
1655125963,-4.763,41.93,80,400,12796,20647,937.405,1.87,1.94,12.85,2.004,0.045,1655,0
1654715401,28.48,43.33,203,417,12775,20520,937.334,1.74,1.81,11.99,1.87,0.042,3214,0
1655126200,-4.428,42.63,136,406,12784,20592,937.391,2.02,2.1,13.91,2.169,0.049,1892,0
1654771961,23.85,53.68,938,672,12791,19500,939.074,2.4,2.5,16.53,2.577,0.058,10618,1
1654747009,19.174,53.29,1149,523,12842,19446,938.865,2.2,2.28,15.12,2.358,0.053,13678,1
1655128905,16.58,18.29,54128,975,12510,18413,936.914,0.89,0.93,6.13,0.956,0.022,4597,0
1654780645,24.79,52.6,1191,401,12926,19423,938.685,1.67,1.73,11.47,1.788,0.04,19302,1
1654735429,21.676,50.64,24,400,13135,20035,939.628,0.83,0.86,5.68,0.886,0.02,2098,0
1654751005,16.885,49.66,1218,426,12897,19424,938.704,1.54,1.59,10.57,1.648,0.037,17674,1
1654737477,-1.995,51.78,108,400,13238,20111,939.676,1.72,1.78,11.8,1.841,0.042,4146,1
1654763434,19.79,47.17,7,400,13154,20055,939.62,0.92,0.96,6.35,0.99,0.022,2091,0
1654768529,18.57,55.9,247,400,13131,20014,939.5,0.48,0.5,3.29,0.512,0.012,7186,1
1654764080,20.92,45.96,94,400,13184,20070,939.627,1.02,1.06,7.04,1.098,0.025,2737,0
1654739779,-7.217,48.93,184,400,13161,20082,939.641,1.03,1.07,7.11,1.109,0.025,6448,1
1654761616,11.19,56,2,400,12640,19704,939.803,0.16,0.27,0.86,0.299,0.104,273,0
1654769834,20.27,54.57,318,400,13110,19947,939.339,0.22,0.23,1.51,0.235,0.005,8491,1
1655127262,20.816,48.76,182,436,12765,20548,937.381,1.48,1.53,10.17,1.586,0.036,2954,0
1654715760,27.94,38.85,0,400,13324,21284,937.459,1.78,1.85,12.23,1.908,0.043,3573,0
1654734592,26.838,49.29,22,400,13075,19946,939.709,0.43,0.45,2.96,0.462,0.01,1261,0
1654758074,7.942,48.02,1308,405,12999,19400,938.824,1.82,1.89,12.52,1.952,0.044,24743,1
1654717123,46.92,26.32,60000,7880,11474,16760,936.849,2889.09,3001.66,19884.45,3100.744,70.035,4936,0
1654733551,22.837,56.29,4,400,12600,19672,939.795,0.08,0.16,0.33,0.174,0.077,220,0
1654746199,20.825,46.87,1073,536,12833,19468,938.901,1.83,1.9,12.62,1.968,0.044,12868,1
1655126168,-4.273,45.8,144,409,12784,20580,937.376,1.97,2.05,13.59,2.118,0.048,1860,0
1654763122,18.64,49.5,36,400,13129,20022,939.618,0.73,0.76,5.06,0.788,0.018,1779,0
1654764020,20.81,46.33,85,400,13192,20095,939.673,1.02,1.06,7.04,1.098,0.025,2677,0
1655128093,12.781,43.69,0,400,13414,21219,937.4,2.14,2.23,14.76,2.301,0.052,3785,0
1654714253,27.9,45.24,133,400,12798,20587,937.354,2.02,2.1,13.9,2.168,0.049,2066,0
1654774464,24.83,51.75,1170,549,12829,19438,938.922,2.14,2.22,14.7,2.292,0.052,13121,1
1654713341,26.1,47.12,107,400,12779,20629,937.475,1.92,1.99,13.21,2.059,0.047,1154,0
1655124802,21.189,46.1,64,400,12827,20704,937.551,1.92,1.99,13.21,2.06,0.047,494,0
1654733381,20.715,56.36,6,416,12503,19580,939.711,0.01,0.05,0.01,0.056,0.033,50,0
1654714931,28.79,42.35,156,422,12775,20564,937.356,2.09,2.17,14.4,2.246,0.051,2744,0
1654771300,22.6,55.4,735,737,12761,19539,939.115,2.55,2.65,17.56,2.739,0.062,9957,1
1654713893,28,44.87,90,400,12797,20633,937.407,1.92,2,13.24,2.065,0.047,1706,0
1655129469,-18.53,18.76,60000,7590,11485,16594,936.809,8452.59,19297.24,31755.75,21647.828,10412.004,5161,0
1654715294,28.83,42.31,202,438,12768,20527,937.358,1.66,1.72,11.4,1.778,0.04,3107,0
1654766845,19.89,53.9,0,400,13267,20237,939.735,2.71,2.82,18.66,2.91,0.066,5502,1
1655126074,-4.088,44.94,72,400,12796,20660,937.389,1.89,1.96,12.99,2.025,0.046,1766,0
